"","type","DBA","BORO","address","zip_code","latitude","longitude","categories","PHONE","INSPECTION.DATE","INSPECTION.RESULT","review_count","rating","price"
"2595","restaurant","SPEEDY'S DELI","Manhattan","1271 BROADWAY",10001,40.7482605,-73.988472,"French","2126838997",2019-05-23,"A13/NC",7,2.5,"$$"
"2596","restaurant","SPICE SAIGON","Manhattan","1237 1ST AVE",10065,40.7645621771246,-73.9585727685255,"Vietnamese","2126280088",2019-09-16,"Z27/C",166,3.5,"$$"
"2597","restaurant","SPICY SHALLOT","Queens","7701 WOODSIDE AVE",11373,40.7437053273707,-73.8878916857991,"Thai","7186725266",2018-11-13,"A10/C",549,3.5,"$$"
"2598","restaurant","SPRING CAFE","Manhattan","153 CENTRE ST",10013,40.71792,-74.00021,"Chinese","2122269669",2019-05-20,"A10/NC",56,4.5,"$"
"2599","restaurant","SPRINKLES CUPCAKES","Manhattan","200 VESEY ST",10285,40.7130865074113,-74.0160842315927,"Mexican","2126039321",2019-07-24,"A10/C",96,3.5,"$$"
"2600","restaurant","SQUARE MEALS","Brooklyn","234 STARR ST",11237,40.7055429619569,-73.9225539192783,"Tacos","6463383535",2019-05-10,"A7/NC",57,4,"$"
"2601","restaurant","SQUARE MEALS","Brooklyn","234 STARR ST",11237,40.705553,-73.922343,"Venezuelan","6463383535",2019-05-10,"A7/NC",75,4.5,"$"
"2602","restaurant","SSAM","Brooklyn","170 SMITH ST",11201,40.68594,-73.991274,"Korean","7188527726",2019-03-13,"A12/C",343,4,"$$"
"2603","restaurant","ST GEORGE TAVERN RESTAURANT & BAR","Manhattan","103 WASHINGTON ST",10006,40.70838,-74.01408,"Chinese","2122409868",2019-07-10,"A7/C",40,3.5,"$$"
"2604","restaurant","ST GEORGE TAVERN RESTAURANT & BAR","Manhattan","103 WASHINGTON ST",10006,40.70838,-74.01408,"French","2122409868",2019-07-10,"A7/C",103,3.5,"$$"
"2605","restaurant","ST TROPEZ","Manhattan","196 SPRING ST",10012,40.72506,-74.00322,"Italian","9292614441",2019-09-05,"A7/NC",375,4.5,"$$"
"2606","restaurant","STANLEY WOLFSON","Manhattan","381 LENOX AVE",10027,40.8104436,-73.943642,"Sushi Bars","6467660555",1900-01-01,"-NA/NA",106,4,"$$$$"
"2607","restaurant","STAR OF SIAM THAI KITCHEN","Queens","10318 METROPOLITAN AVE",11375,40.70996,-73.849334,"Thai","7185444097",2019-05-28,"A12/NC",87,3,"$$"
"2608","restaurant","STARBUCKS # 24485","Manhattan","875 3RD AVE",10022,40.75722,-73.96919,"Japanese","6464774945",2019-09-12,"A4/NC",10,3,"$"
"2609","restaurant","STARBUCKS COFFEE COMPANY #29854","Manhattan","185 GREENWICH ST",10007,40.7118696201377,-74.0115486921387,"Sandwiches","2126159700",2019-01-09,"A3/NC",94,2.5,"$$"
"2610","restaurant","STARBUCKS COFFEE COMPANY #29854","Manhattan","185 GREENWICH ST",10007,40.7099275,-74.0126017,"Sushi Bars","2126159700",2019-01-09,"A3/NC",25,3,"$"
"2611","restaurant","STEAM FISH","Bronx","500 E 149TH ST",10455,40.81464,-73.9148699,"Peruvian","7182927997",2019-01-30,"A10/NA",41,4.5,"$$"
"2612","restaurant","STICK TO MY POT","Manhattan","224 W 35TH ST",10001,40.751906,-73.991309,"Sushi Bars","6468222203",2019-04-01,"A7/C",41,4,"$$"
"2613","restaurant","STOCKED","Brooklyn","635 VANDERBILT AVE",11238,40.677962,-73.968413,"American (New)","9292346555",2019-03-12,"A12/NC",135,4,"$$"
"2614","restaurant","STREET TACO","Manhattan","358 3RD AVE",10016,40.74097,-73.98202,"Cocktail Bars","7184969027",2019-09-18,"A8/C",250,4,"$$"
"2615","restaurant","STROKOS GOURMET DELI","Manhattan","1090 AMSTERDAM AVE",10025,40.8052437007427,-73.9622763544321,"Creperies","2126662121",2019-09-20,"A10/NC",279,3,"$$"
"2616","restaurant","SU KHUM VIT 51","Manhattan","224 E 51ST ST",10022,40.7559139831703,-73.9693867939228,"Thai","2128888894",2019-02-11,"A6/C",668,4,"$$"
"2617","restaurant","SUGAR & CAKE FANTASIES BAKERY","Queens","8610 ROOSEVELT AVE",11372,40.747793,-73.87985,"Tacos","7187096001",2018-11-27,"A11/C",55,4.5,"$"
"2618","restaurant","SUGARCANE RAW BAR GRILL","Brooklyn","55 WATER ST",11201,40.703415,-73.991409,"Italian","7184739555",2018-10-16,"A12/C",445,3.5,"$$$"
"2619","restaurant","SUGARCANE RAW BAR GRILL","Brooklyn","55 WATER ST",11201,40.703799,-73.992343,"Sushi Bars","7184739555",2018-10-16,"A12/C",315,4,"$$$"
"2620","restaurant","SUKI ICHIRO SUSHI","Manhattan","1694 2ND AVE",10128,40.7788709,-73.9508071,"Sushi Bars","2123697088",2019-06-06,"C45/C",432,4,"$$"
"2621","restaurant","SUMA SUSHI","Manhattan","964 AMSTERDAM AVE",10025,40.8015,-73.96534,"Italian","2122805858",2019-03-06,"A8/C",102,4,"$$"
"2622","restaurant","SUMA SUSHI","Manhattan","964 AMSTERDAM AVE",10025,40.8015,-73.96534,"Mexican","2122805858",2019-03-06,"A8/C",56,4.5,"$"
"2623","restaurant","SUMI SUSHI","Brooklyn","287 FLATBUSH AVE",11217,40.679178,-73.973522,"Sushi Bars","7186381689",2019-08-21,"-NA/NA",101,4,"$$"
"2624","restaurant","SUMO SUSHI","Brooklyn","139 HAVEMEYER ST",11211,40.711968,-73.957126,"Japanese","7187828400",2019-06-03,"B21/C",86,3,"$$"
"2625","restaurant","SUN LUCK RESTAURANT","Brooklyn","197 5TH AVE",11217,40.676628112793,-73.9800262451172,"Chinese","7187894439",2019-07-22,"A7/C",55,3,"$"
"2626","restaurant","SUNRISE","Queens","3320 BROADWAY",11106,40.760806,-73.923281,"Chinese","7189563223",2019-08-27,"A12/NC",40,3.5,"$"
"2627","restaurant","SUNRISE/SUNSET","Brooklyn","351 EVERGREEN AVE",11221,40.69381,-73.922683,"Wine Bars","6175990334",2019-08-27,"A13/NC",103,3.5,"$$"
"2628","restaurant","SUPER POWER","Brooklyn","722 NOSTRAND AVE",11216,40.6739268745309,-73.9503274715026,"Cocktail Bars","7184840020",2019-02-01,"A12/NC",123,4.5,"$$"
"2629","restaurant","SUPREMA","Manhattan","305 BLEECKER ST",10014,40.7326925,-74.0036155,"Italian","6469644994",2019-06-24,"A12/C",181,3.5,"$$"
"2630","restaurant","SUPREME COURT AT SCHELTZER HALL FORDHAM UNIV","Manhattan","150 W 62ND ST",10023,40.7715683,-73.9849167,"Vietnamese","6463465110",2019-09-11,"A13/NC",161,3,"$$"
"2631","restaurant","SURF","Staten Island","37 NAVY PIER CT",10304,40.6295568794633,-74.07334201916,"American (New)","7182732701",2019-06-19,"A9/NC",182,4,"$$$$"
"2632","restaurant","SURFISH BISTRO","Brooklyn","550 3RD AVE",10016,40.74744,-73.97728,"Shanghainese","7187888070",2019-01-09,"A13/C",266,4,"$$"
"2633","restaurant","SURFISH BISTRO","Brooklyn","550 3RD AVE",11215,40.6687008,-73.9936051,"Latin American","7187888070",2019-01-09,"A13/C",283,4,"$$"
"2634","restaurant","SURYA INDIAN CUISINE","Manhattan","154 BLEECKER ST",10012,40.7281,-73.99963,"Indian","7187374235",2019-06-25,"Z27/NC",181,4,"$$"
"2635","restaurant","SURYA INDIAN CUISINE","Manhattan","154 BLEECKER ST",10012,40.728352637419,-73.99962635664,"Street Vendors","7187374235",2019-06-25,"Z27/NC",2,5,"$"
"2636","restaurant","SUSHI & NOODLES","Brooklyn","274 TROUTMAN ST",11237,40.70347,-73.92577,"Noodles","7183662825",2019-01-25,"A13/C",115,4,"$$"
"2637","restaurant","SUSHI BISTRO","Brooklyn","2106 E 19TH ST",11229,40.59897,-73.9526999,"Sushi Bars","3478378223",2018-11-14,"A2/NC",132,4,"$$"
"2638","restaurant","SUSHI BY M","Manhattan","75 E 4TH ST",10003,40.72666,-73.99027,"Sushi Bars","9176509052",2019-07-08,"-19/C",89,4.5,"$$$"
"2639","restaurant","SUSHI D","Brooklyn","207 DEKALB AVE",11205,40.6896898,-73.9713079,"Sushi Bars","7188580058",2019-06-22,"-13/C",120,3.5,"$$"
"2640","restaurant","SUSHI DOJO","Manhattan","110 1ST AVE",10009,40.7266273498535,-73.9856719970703,"Sushi Bars","6466929398",2019-04-25,"-19/NC",386,4,"$$$$"
"2641","restaurant","SUSHI FACTORY","Brooklyn","772 49TH ST",11220,40.6418518141296,-74.0038870071483,"Sushi Bars","7186868688",2019-05-06,"A9/C",79,3.5,"$$"
"2642","restaurant","SUSHI FUSSION","Manhattan","26 W 47TH ST",10036,40.7567771106107,-73.9791343733668,"Sushi Bars","2122217480",2019-06-27,"A13/C",7,4,"$$"
"2643","restaurant","SUSHI GAMA","Manhattan","1403 2ND AVE",10021,40.76967,-73.95796,"Sushi Bars","2128792393",2019-08-19,"A10/NC",79,3.5,"$$"
"2644","restaurant","SUSHI GINZA ONODERA","Manhattan","461 5TH AVE",10017,40.7523399,-73.98151,"Sushi Bars","2123900925",2019-09-09,"A8/NC",140,4.5,"$$$$"
"2645","restaurant","SUSHI ISHIKAWA","Manhattan","419 E 74TH ST",10021,40.768783,-73.9538981,"Sushi Bars","2126517292",2019-04-03,"-28/NC",129,4.5,"$$$$"
"2646","restaurant","SUSHI K BAR","Brooklyn","888 BEDFORD AVE",11205,40.6942529,-73.9560939,"Kosher","7188715227",2019-05-31,"A9/NC",31,3.5,"$$"
"2647","restaurant","SUSHI KATSUEI","Brooklyn","210 7TH AVE",11215,40.6707147,-73.9785903,"Sushi Bars","7187885338",2018-11-28,"A10/C",380,4,"$$$"
"2648","restaurant","SUSHI KATSUI","Manhattan","357 6TH AVE",10014,40.7322599,-74.0009199,"Sushi Bars","3477132804",2019-05-14,"A12/C",65,3.5,"$$$$"
"2649","restaurant","SUSHI LIN","Brooklyn","335 FLATBUSH AVE",11217,40.677786,-73.972591,"Sushi Bars","3476276027",2019-03-13,"A10/C",191,5,"$$$"
"2650","restaurant","SUSHI OF GARI 46","Manhattan","347 W 46TH ST",10036,40.76072,-73.98957,"Sushi Bars","2129570046",2019-05-30,"A8/C",642,4,"$$$$"
"2651","restaurant","SUSHI OF GARI TRIBECA","Manhattan","130 W BROADWAY",10013,40.716780367583,-74.0084709183102,"Japanese","2122850130",2019-04-16,"A9/NC",131,3.5,"$$$$"
"2652","restaurant","SUSHI OF GARI/UPPER EAST SIDE","Manhattan","402 E 78TH ST",10075,40.77137,-73.95275,"Sushi Bars","6465733129",2019-08-15,"A6/NC",594,4,"$$$$"
"2653","restaurant","SUSHI ON JONES","Manhattan","348 BOWERY",10012,40.72664,-73.99202,"Sushi Bars","9172701815",2019-06-03,"A11/NC",407,4,"$$$"
"2654","restaurant","SUSHI PARA 88","Manhattan","212 W 14TH ST",10011,40.738666,-74.000785,"Sushi Bars","2128821089",2019-04-17,"A11/C",357,3.5,"$$"
"2655","restaurant","SUSHI REN","Manhattan","1584 2ND AVE",10028,40.7753299,-73.95339,"Japanese","2127108888",2019-06-18,"A12/C",116,3.5,"$$"
"2656","restaurant","SUSHI RYUSEI","Manhattan","216 E 39TH ST",10016,40.74845,-73.97513,"Sushi Bars","2129838880",2019-01-09,"-NA/NA",52,4.5,"$$$$"
"2657","restaurant","SUSHI STAR","Manhattan","462 9TH AVE",10018,40.75444,-73.99532,"Sushi Bars","2122791010",2019-06-04,"A12/C",57,3.5,"$$"
"2658","restaurant","SUSHI SUKI","Manhattan","1577 YORK AVE",10028,40.774562,-73.948486,"Sushi Bars","2122493766",2019-06-11,"A12/NC",145,3.5,"$$"
"2659","restaurant","SUSHI SUSHI","Manhattan","126 MACDOUGAL ST",10012,40.72997,-74.0002,"Sushi Bars","2124774000",2019-05-16,"A6/NC",110,4,"$$"
"2660","restaurant","SUSHI TATSU","Brooklyn","609 FRANKLIN AVE",11238,40.677695,-73.9553284,"Japanese","7183988826",2019-09-12,"-NA/NC",172,2.5,"$$"
"2661","restaurant","SUSHI TOKYO CHELSEA","Manhattan","121 W 19TH ST",10011,40.74081,-73.99509,"Sushi Bars","2126334330",2019-06-24,"A13/C",17,3.5,"$$"
"2662","restaurant","SUSHI YU","Brooklyn","214 PROSPECT PARK W",11215,40.660354,-73.980682,"Sushi Bars","7188328688",2019-08-02,"A13/C",112,3.5,"$$"
"2663","restaurant","SUSHI ZO","Manhattan","88 W 3RD ST",10012,40.7297821044922,-73.9992218017578,"Japanese","3109754871",2019-01-25,"-17/C",75,4.5,"$$$$"
"2664","restaurant","SUSHI ZO","Manhattan","88 W 3RD ST",10012,40.7297821044922,-73.9992218017578,"Japanese","3109754871",2019-01-25,"-17/C",75,4.5,"$$$$"
"2665","restaurant","SUSHIYAMA ASIAN FUSION","Brooklyn","6612 AVE U",11234,40.617012944412,-73.9097041912628,"Japanese","7182517800",2018-10-30,"A10/C",61,3.5,"$$"
"2666","restaurant","SUSHUMAI ASIAN FUSION","Manhattan","112 STANTON ST",10002,40.7211610690848,-73.9872866123915,"Sushi Bars","2127778808",2019-04-08,"A10/C",123,4.5,"$$"
"2667","restaurant","SUTEISHI","Manhattan","24 PECK SLIP",10038,40.70788,-74.00194,"Japanese","2127662344",2019-06-19,"A8/NC",439,4,"$$$"
"2668","restaurant","SUZU SUSHI","Manhattan","1075 1ST AVE",10022,40.75946,-73.96231,"Sushi Bars","6462295310",2019-03-27,"A12/C",179,3.5,"$$"
"2669","restaurant","SUZUKI","Manhattan","114 W 47TH ST",10036,40.75814,-73.98304,"Japanese","2122780010",2018-10-12,"A6/NC",37,4,"$$$$"
"2670","restaurant","SUZUKI","Manhattan","114 W 47TH ST",10036,40.7582797854234,-73.9827184029637,"Japanese","2122780010",2018-10-12,"A6/NC",70,3.5,"$$$$"
"2671","restaurant","SWEET CHURROS","Manhattan","11 W 32ND ST",10001,40.74761,-73.98631,"Chinese","2129671678",2019-08-29,"A9/C",123,3,"$$"
"2672","restaurant","SWEET CHURROS","Manhattan","11 W 32ND ST",10001,40.7475453147469,-73.986284328775,"Korean","2129671678",2019-08-29,"A9/C",72,3.5,"$$"
"2673","restaurant","SWEET CHURROS","Manhattan","11 W 32ND ST",10001,40.74761,-73.98631,"Chicken Wings","2129671678",2019-08-29,"A9/C",173,4,"$$"
"2674","restaurant","SWEET CHURROS","Manhattan","11 W 32ND ST",10001,40.7478744,-73.9867252,"Korean","2129671678",2019-08-29,"A9/C",57,3,"$"
"2675","restaurant","SWEET CHURROS","Manhattan","11 W 32ND ST",10016,40.7478790283203,-73.9875183105469,"Korean","2129671678",2019-08-29,"A9/C",25,3,"$"
"2676","restaurant","SWEET CHURROS","Manhattan","11 W 32ND ST",10001,40.74761,-73.98631,"Korean","2129671678",2019-08-29,"A9/C",62,3.5,"$"
"2677","restaurant","SWEET CHURROS","Manhattan","11 W 32ND ST",10001,40.7476713,-73.9862736,"Korean","2129671678",2019-08-29,"A9/C",160,3.5,"$"
"2678","restaurant","SWEET CHURROS","Manhattan","11 W 32ND ST",10001,40.747682,-73.986108,"Korean","2129671678",2019-08-29,"A9/C",44,2.5,"$$"
"2679","restaurant","SWEET CHURROS","Manhattan","11 W 32ND ST",10001,40.74761,-73.98631,"Food Court","2129671678",2019-08-29,"A9/C",767,3.5,"$"
"2680","restaurant","SWEET LIFE PASTRY","Manhattan","3887 BROADWAY",10032,40.8375109438682,-73.9426190258619,"Bakeries","2123040265",2019-03-07,"A2/NC",98,4.5,"$"
"2681","restaurant","SWEETCATCH POKE","Manhattan","185 GREENWICH ST",10007,40.7118696201377,-74.0115486921387,"Sandwiches","2126196060",2019-09-27,"A11/C",94,2.5,"$$"
"2682","restaurant","SWEETCATCH POKE","Manhattan","185 GREENWICH ST",10007,40.7099275,-74.0126017,"Sushi Bars","2126196060",2019-09-27,"A11/C",25,3,"$"
"2683","restaurant","SWEETGREEN GRAND CENTRAL","Manhattan","230 PARK AVE",10021,40.7543376550143,-73.976532557234,"Food Stands","2016321090",2019-09-20,"A3/NC",172,3.5,"$$"
"2684","restaurant","SWEETGREEN GRAND CENTRAL","Manhattan","230 PARK AVE",10169,40.754394,-73.976104,"Thai","2016321090",2019-09-20,"A3/NC",59,2.5,"$$"
"2685","restaurant","SWEETGREEN GRAND CENTRAL","Manhattan","230 PARK AVE",10169,40.7543721,-73.97618,"Soup","2016321090",2019-09-20,"A3/NC",36,4,"$"
"2686","restaurant","SWEETGREEN GRAND CENTRAL","Manhattan","230 PARK AVE",10169,40.7542460300303,-73.9756283400967,"Wine Bars","2016321090",2019-09-20,"A3/NC",134,3.5,"$$"
"2687","restaurant","SWEETGREEN GRAND CENTRAL","Manhattan","230 PARK AVE",10169,40.7543721,-73.9761826,"Ramen","2016321090",2019-09-20,"A3/NC",77,3,"$$"
"2688","restaurant","SWEETGREEN GRAND CENTRAL","Manhattan","230 PARK AVE",10169,40.754623,-73.976605,"Food Court","2016321090",2019-09-20,"A3/NC",594,4,"$$"
"2689","restaurant","SWELL DIVE","Brooklyn","1013 BEDFORD AVE",11205,40.689183858613,-73.9549609646201,"Filipino","9176524779",2019-07-05,"A11/C",76,4,"$$"
"2690","restaurant","SWICK 2","Queens","3504 35TH ST",11106,40.7564825,-73.9254339,"Mexican","9178168723",2019-08-20,"A12/C",32,4,"$"
"2691","restaurant","SZE'S GARDEN","Queens","201 CYPRESS AVE",11385,40.7082630466795,-73.9197599887848,"Chinese","7183869741",2019-09-25,"-33/C",18,4,"$"
"2692","restaurant","SZE'S GOLDEN DRAGON","Queens","3406 31ST AVE",11106,40.76287,-73.92097,"Chinese","7187772727",2019-09-26,"A9/C",68,3.5,"$"
"2693","restaurant","SZECHUAN DELIGHT","Brooklyn","152 7TH AVE",11215,40.67254,-73.97706,"Chinese","7187885408",2019-09-04,"B26/C",99,3,"$$"
"2694","restaurant","Sugar Fish","Manhattan","33 E 20TH ST",10003,40.73901,-73.98882,"Sushi Bars","3477058100",2019-03-26,"A12/NC",656,4,"$$$"
"2695","restaurant","Sushi Ann","Manhattan","38 E 51ST ST",10022,40.7580919,-73.9745541,"Japanese","2127551780",2018-11-27,"A11/C",100,3.5,"$$$$"
"2696","restaurant","Sushi Kaito","Manhattan","244 W 72ND ST",10023,40.77916,-73.98367,"Sushi Bars","6465093622",2019-06-13,"A10/C",129,4.5,"$$$$"
"2697","restaurant","Sushi Q","Bronx","1610 CROSBY AVE",10461,40.84424,-73.83035,"Sushi Bars","7188221627",2019-04-11,"A11/NC",78,3.5,"$$"
"2698","restaurant","T SWIRL CREPE","Manhattan","2 MOTT ST",10013,40.71393,-73.9985899,"Desserts","9173851966",2019-09-23,"-48/NC",192,4.5,"$"
"2699","restaurant","T.G.I. FRIDAY'S","Manhattan","47 BROADWAY",10006,40.7065032987417,-74.012940146627,"Chinese","2124838321",2019-09-03,"Z18/NC",159,3,"$$"
"2700","restaurant","TABARE RESTAURANT","Brooklyn","1006 FLUSHING AVE",11237,40.70381,-73.93076,"Cocktail Bars","9174605917",1900-01-01,"-NA/NA",40,4,"$$"
"2701","restaurant","TABATA 2 JAPANESE NOODLE RESTAURANT","Manhattan","557 8TH AVE",10018,40.75475,-73.992,"Japanese","2124652418",2019-06-19,"A13/NC",278,3.5,"$$"
"2702","restaurant","TABETOMO","Manhattan","131 AVENUE A",10009,40.72688,-73.98311,"Ramen","2695980939",2019-05-17,"A13/C",125,4,"$$"
"2703","restaurant","TABLE 87 PIZZA","Brooklyn","254 36TH ST",11232,40.6564113,-74.0082717,"Korean","7184992198",2019-06-10,"A5/NC",32,4.5,"$$"
"2704","restaurant","TABLESIDE ITALIAN COOK SHOPPE","Manhattan","345 E 6TH ST",10003,40.7266287,-73.9863384,"Italian","2124770617",2019-07-16,"Z25/C",182,4.5,"$$"
"2705","restaurant","TAC N ROLL","Manhattan","124 E 4TH ST",10003,40.7252676,-73.9877743,"Tacos","2123530800",2019-03-26,"A12/NC",178,4.5,"$"
"2706","restaurant","TACK'S CHINESE TAKE OUT","Staten Island","11C HOLDEN BLVD",10314,40.60462,-74.12123,"Chinese","7189839854",2019-06-13,"A10/C",61,3.5,"$$"
"2707","restaurant","TACO BANDITO","Manhattan","325 8TH AVE",10001,40.7474763497109,-73.9971551748688,"Tacos","2129895518",2019-03-01,"A7/NC",189,3.5,"$"
"2708","restaurant","TACO BELL, PIATTINO, GREEN LEAFS","Staten Island","2655 RICHMOND AVE",10314,40.581857592944,-74.1652211577575,"Pan Asian","7187915768",2019-02-13,"A9/NC",152,3.5,"$$"
"2709","restaurant","TACO DUMBO","Manhattan","56 SPRING ST",10012,40.72206,-73.99674,"Asian Fusion","9178540764",2019-09-05,"A10/NC",68,4,"$$"
"2710","restaurant","TACO MAHAL","Manhattan","73 7TH AVE S",10014,40.732337,-74.003303,"Indian","6467191553",2019-09-04,"A13/C",435,4.5,"$"
"2711","restaurant","TACO RECIPE","Manhattan","23 ESSEX ST",10002,40.7152606869718,-73.9900060870141,"Mexican","2123531886",2019-05-20,"A4/NC",30,3.5,"$"
"2712","restaurant","TACO TODAY","Manhattan","1659 1ST AVE",10028,40.77726,-73.94932,"Chinese","2129968191",2019-09-24,"Z37/C",346,4.5,"$$"
"2713","restaurant","TACODUMBO (IN THE PENNSY FOOD HALL)","Manhattan","2 PENN PLZ",10001,40.7503205369552,-73.9919686739076,"Vegan","9178540764",2018-12-11,"A5/C",443,4,"$$"
"2714","restaurant","TACOMBI BLEECKER ST.","Manhattan","255 BLEECKER ST",10014,40.73112,-74.00272,"Mexican","6469645984",2019-06-06,"A3/NC",302,3.5,"$$"
"2715","restaurant","TACOS CUAUTLA MORALES","Manhattan","438 E 9TH ST",10009,40.7274619080615,-73.9832050287211,"Mexican","3477725216",2018-11-01,"A12/C",109,3.5,"$$"
"2716","restaurant","TACOS EL BRONCO RESTAURANT","Brooklyn","4324 4TH AVE",11220,40.65006,-74.00915,"Mexican","7187882229",2019-04-11,"A12/NC",506,4,"$"
"2717","restaurant","TACOS EL BRONQUITO RESTAURANT","Brooklyn","405 45TH ST",11220,40.6491662,-74.0092249,"Mexican","9173491322",2018-12-20,"A5/C",14,4,"$$"
"2718","restaurant","TACOS EL NOPAL","Brooklyn","8321 5TH AVE",11209,40.6228991,-74.02505,"Mexican","3475787461",2019-09-04,"-30/NC",29,4,"$$"
"2719","restaurant","TACOS GRAND CENTRAL","Manhattan","134 E 27TH ST",10010,40.74183,-73.98271,"Chinese","2128899090",2019-08-07,"A12/C",182,4,"$"
"2720","restaurant","TACOS GRAND CENTRAL","Manhattan","134 E 27TH ST",10016,40.7417320336149,-73.9823354903991,"Mexican","2128899090",2019-08-07,"A12/C",78,4.5,"$"
"2721","restaurant","TACOS PROJECT","Brooklyn","800 GRAND ST",11211,40.71177,-73.94134,"Tacos","7184866222",2019-02-23,"A7/C",52,4,"$"
"2722","restaurant","TACOS TIJUANA","Brooklyn","5807 5TH AVE",11220,40.64036,-74.01505,"Mexican","7184924369",2018-10-16,"A7/C",29,3,"$"
"2723","restaurant","TACOSSSSSSS","Brooklyn","3398 FULTON ST",11208,40.684019,-73.870099,"Latin American","7182773780",2019-02-14,"A12/C",14,4,"$"
"2724","restaurant","TACUBA","Manhattan","802 9TH AVE",10019,40.76542,-73.98719,"Mexican","2122454500",2019-08-13,"A12/C",542,4,"$$"
"2725","restaurant","TAI THAI","Manhattan","78 E 1ST ST",10009,40.72324,-73.98793,"Thai","2127772552",2019-07-08,"A12/C",211,3.5,"$$"
"2726","restaurant","TAIKI AND RICE & MISO","Brooklyn","134 NEVINS ST",11217,40.6845436245203,-73.9837776124477,"Japanese","9292793488",2019-07-22,"A7/C",47,4.5,"$$"
"2727","restaurant","TAIKI AND RICE & MISO","Brooklyn","134 NEVINS ST",11217,40.6845433545275,-73.9837775425761,"Sushi Bars","9292793488",2019-07-22,"A7/C",53,4.5,"$$$"
"2728","restaurant","TAIM WEST VILLAGE","Manhattan","222 WAVERLY PL",10014,40.736002376347,-74.0019588366439,"Vegetarian","2126910161",2019-08-01,"A7/C",1463,4.5,"$"
"2729","restaurant","TAIRYO JAPANESE FUSION","Brooklyn","7407 3RD AVE",11209,40.63186,-74.0274699,"Japanese","7188668090",2019-08-19,"A11/NC",34,4.5,"$$"
"2730","restaurant","TAIWAN BEAR HOUSE","Manhattan","11 PELL ST",10013,40.7147185237041,-73.9977966218067,"Taiwanese","2123469050",2019-09-23,"Z37/NC",275,4,"$"
"2731","restaurant","TAIWAN CUISINE","Queens","8402 BROADWAY",11373,40.739713,-73.878766,"Taiwanese","7184788988",2019-04-23,"A12/C",314,3.5,"$$"
"2732","restaurant","TAIWAN PORK CHOP HOUSE","Manhattan","3 DOYERS ST",10013,40.71424,-73.99799,"Taiwanese","2127917007",2019-09-23,"A13/C",365,4,"$"
"2733","restaurant","TAKE A BREAK & I'LL BAKE CAFE & CREPERIE","Brooklyn","489 COURT ST",11231,40.6760769,-73.9986832,"Bakeries","7188558110",2019-05-09,"A4/NC",87,4.5,"$$"
"2734","restaurant","TAKUMI JAPANESE CUISINE","Manhattan","90 CHAMBERS ST",10007,40.714458,-74.007439,"Japanese","6466789608",2019-07-23,"B23/C",170,3.5,"$$"
"2735","restaurant","TALADWAT","Manhattan","714 9TH AVE",10019,40.76262,-73.98936,"Thai","6468239815",2019-01-04,"A2/NC",99,4.5,"$$"
"2736","restaurant","TAM PO PO RAMEN","Manhattan","1 BENNETT AVE",10033,40.850719,-73.936309,"Ramen","2129230575",2019-06-13,"A12/C",314,4,"$$"
"2737","restaurant","TAMBOUR BISTRO","Brooklyn","652 5TH AVE",11215,40.66248,-73.9925,"Wine Bars","9176538642",2019-05-17,"-NA/NA",53,5,"$$$"
"2738","restaurant","TAMRA TEAHOUSE","Brooklyn","1524 BERGEN ST",11213,40.675003,-73.932873,"Tea Rooms","3474067710",2019-08-05,"B19/NC",72,4.5,"$$"
"2739","restaurant","TANA THAI RESTAURANT","Bronx","1890 EASTCHESTER RD",10461,40.8513635,-73.8439993,"Thai","7186841900",2019-05-09,"A12/C",143,3,"$$"
"2740","restaurant","TANG","Queens","196-50 NORTHERN BLVD",11358,40.75744,-73.78383,"Sushi Bars","7182797080",2019-07-26,"B27/NC",490,4,"$$"
"2741","restaurant","TANG HOTPOT","Manhattan","135 BOWERY",10002,40.71866,-73.99435,"Hot Pot","9176875934",2019-05-22,"C39/C",143,4,"$$$"
"2742","restaurant","TANG'S GARDEN","Manhattan","1328 3RD AVE",10021,40.7722574,-73.9589547,"Chinese","2122492102",2019-09-11,"-24/C",92,3,"$$"
"2743","restaurant","TANOSHI SUSHI SAKE BAR","Manhattan","1372 YORK AVE",10021,40.7676299,-73.95296,"Japanese","9172658254",2019-04-10,"B16/NC",62,4,"$$"
"2744","restaurant","TANOSHI SUSHI SAKE BAR","Manhattan","1372 YORK AVE",10021,40.767568,-73.952815,"Sushi Bars","9172658254",2019-04-10,"B16/NC",574,4.5,"$$$$"
"2745","restaurant","TANOSHI TEI","Manhattan","1374 YORK AVE",10021,40.767587,-73.952844,"Japanese","6464762893",2019-09-23,"-36/NC",5,4,"$$"
"2746","restaurant","TAP HAUS","Manhattan","14 E 33RD ST",10016,40.7473584983999,-73.9843980932541,"Szechuan","2016865943",1900-01-01,"-NA/NA",406,3.5,"$$"
"2747","restaurant","TAP NYC","Manhattan","267 COLUMBUS AVE",10023,40.7776844415719,-73.9784569824644,"Coffee & Tea","9175957012",2019-05-01,"A9/NC",131,4,"$$"
"2748","restaurant","TAPAS ITALIANO","Bronx","2363 ARTHUR AVE",10458,40.8549003601074,-73.8884735107422,"Tapas/Small Plates","3478332588",2019-03-13,"A10/C",18,4,"$$"
"2749","restaurant","TAQUERIA ACATLAN","Brooklyn","298 IRVING AVE",11237,40.6989841,-73.9145874,"Mexican","7184562095",2019-09-26,"A12/C",41,3,"$"
