type,name,borough,address,zipcode,lat,lon,categories,tel,review_count,rating,price,inspection.date,inspection.result
Restaurants,SUSHI STAR,Manhattan,462 9TH AVE,10018,40.75444,-73.99532,Sushi Bars,2122791010,57,3.5,$$,2019-06-04,A12/C
Restaurants,SUSHI SUKI,Manhattan,1577 YORK AVE,10028,40.774562,-73.948486,Sushi Bars,2122493766,145,3.5,$$,2019-06-11,A12/NC
Restaurants,SUSHI SUSHI,Manhattan,126 MACDOUGAL ST,10012,40.72997,-74.0002,Sushi Bars,2124774000,110,4,$$,2019-05-16,A6/NC
Restaurants,SUSHI TATSU,Brooklyn,609 FRANKLIN AVE,11238,40.677695,-73.9553284,Japanese,7183988826,172,2.5,$$,2019-09-12,-NA/NC
Restaurants,SUSHI TOKYO CHELSEA,Manhattan,121 W 19TH ST,10011,40.74081,-73.99509,Sushi Bars,2126334330,17,3.5,$$,2019-06-24,A13/C
Restaurants,SUSHI YU,Brooklyn,214 PROSPECT PARK W,11215,40.660354,-73.980682,Sushi Bars,7188328688,112,3.5,$$,2019-08-02,A13/C
Restaurants,SUSHI ZO,Manhattan,88 W 3RD ST,10012,40.7297821044922,-73.9992218017578,Japanese,3109754871,75,4.5,$$$$,2019-01-25,-17/C
Restaurants,SUSHI ZO,Manhattan,88 W 3RD ST,10012,40.7297821044922,-73.9992218017578,Japanese,3109754871,75,4.5,$$$$,2019-01-25,-17/C
Restaurants,SUSHIYAMA ASIAN FUSION,Brooklyn,6612 AVE U,11234,40.617012944412,-73.9097041912628,Japanese,7182517800,61,3.5,$$,2018-10-30,A10/C
Restaurants,SUSHUMAI ASIAN FUSION,Manhattan,112 STANTON ST,10002,40.7211610690848,-73.9872866123915,Sushi Bars,2127778808,123,4.5,$$,2019-04-08,A10/C
Restaurants,SUTEISHI,Manhattan,24 PECK SLIP,10038,40.70788,-74.00194,Japanese,2127662344,439,4,$$$,2019-06-19,A8/NC
Restaurants,SUZU SUSHI,Manhattan,1075 1ST AVE,10022,40.75946,-73.96231,Sushi Bars,6462295310,179,3.5,$$,2019-03-27,A12/C
Restaurants,SUZUKI,Manhattan,114 W 47TH ST,10036,40.75814,-73.98304,Japanese,2122780010,37,4,$$$$,2018-10-12,A6/NC
Restaurants,SUZUKI,Manhattan,114 W 47TH ST,10036,40.7582797854234,-73.9827184029637,Japanese,2122780010,70,3.5,$$$$,2018-10-12,A6/NC
Restaurants,SWEET CHURROS,Manhattan,11 W 32ND ST,10001,40.74761,-73.98631,Chinese,2129671678,123,3,$$,2019-08-29,A9/C
Restaurants,SWEET CHURROS,Manhattan,11 W 32ND ST,10001,40.7475453147469,-73.986284328775,Korean,2129671678,72,3.5,$$,2019-08-29,A9/C
Restaurants,SWEET CHURROS,Manhattan,11 W 32ND ST,10001,40.74761,-73.98631,Chicken Wings,2129671678,173,4,$$,2019-08-29,A9/C
Restaurants,SWEET CHURROS,Manhattan,11 W 32ND ST,10001,40.7478744,-73.9867252,Korean,2129671678,57,3,$,2019-08-29,A9/C
Restaurants,SWEET CHURROS,Manhattan,11 W 32ND ST,10016,40.7478790283203,-73.9875183105469,Korean,2129671678,25,3,$,2019-08-29,A9/C
Restaurants,SWEET CHURROS,Manhattan,11 W 32ND ST,10001,40.74761,-73.98631,Korean,2129671678,62,3.5,$,2019-08-29,A9/C
Restaurants,SWEET CHURROS,Manhattan,11 W 32ND ST,10001,40.7476713,-73.9862736,Korean,2129671678,160,3.5,$,2019-08-29,A9/C
Restaurants,SWEET CHURROS,Manhattan,11 W 32ND ST,10001,40.747682,-73.986108,Korean,2129671678,44,2.5,$$,2019-08-29,A9/C
Restaurants,SWEET CHURROS,Manhattan,11 W 32ND ST,10001,40.74761,-73.98631,Food Court,2129671678,767,3.5,$,2019-08-29,A9/C
Restaurants,SWEET LIFE PASTRY,Manhattan,3887 BROADWAY,10032,40.8375109438682,-73.9426190258619,Bakeries,2123040265,98,4.5,$,2019-03-07,A2/NC
Restaurants,SWEETCATCH POKE,Manhattan,185 GREENWICH ST,10007,40.7118696201377,-74.0115486921387,Sandwiches,2126196060,94,2.5,$$,2019-09-27,A11/C
Restaurants,SWEETCATCH POKE,Manhattan,185 GREENWICH ST,10007,40.7099275,-74.0126017,Sushi Bars,2126196060,25,3,$,2019-09-27,A11/C
Restaurants,SWEETGREEN GRAND CENTRAL,Manhattan,230 PARK AVE,10021,40.7543376550143,-73.976532557234,Food Stands,2016321090,172,3.5,$$,2019-09-20,A3/NC
Restaurants,SWEETGREEN GRAND CENTRAL,Manhattan,230 PARK AVE,10169,40.754394,-73.976104,Thai,2016321090,59,2.5,$$,2019-09-20,A3/NC
Restaurants,SWEETGREEN GRAND CENTRAL,Manhattan,230 PARK AVE,10169,40.7543721,-73.97618,Soup,2016321090,36,4,$,2019-09-20,A3/NC
Restaurants,SWEETGREEN GRAND CENTRAL,Manhattan,230 PARK AVE,10169,40.7542460300303,-73.9756283400967,Wine Bars,2016321090,134,3.5,$$,2019-09-20,A3/NC
Restaurants,SWEETGREEN GRAND CENTRAL,Manhattan,230 PARK AVE,10169,40.7543721,-73.9761826,Ramen,2016321090,77,3,$$,2019-09-20,A3/NC
Restaurants,SWEETGREEN GRAND CENTRAL,Manhattan,230 PARK AVE,10169,40.754623,-73.976605,Food Court,2016321090,594,4,$$,2019-09-20,A3/NC
Restaurants,SWELL DIVE,Brooklyn,1013 BEDFORD AVE,11205,40.689183858613,-73.9549609646201,Filipino,9176524779,76,4,$$,2019-07-05,A11/C
Restaurants,SWICK 2,Queens,3504 35TH ST,11106,40.7564825,-73.9254339,Mexican,9178168723,32,4,$,2019-08-20,A12/C
Restaurants,SZE'S GARDEN,Queens,201 CYPRESS AVE,11385,40.7082630466795,-73.9197599887848,Chinese,7183869741,18,4,$,2019-09-25,-33/C
Restaurants,SZE'S GOLDEN DRAGON,Queens,3406 31ST AVE,11106,40.76287,-73.92097,Chinese,7187772727,68,3.5,$,2019-09-26,A9/C
Restaurants,SZECHUAN DELIGHT,Brooklyn,152 7TH AVE,11215,40.67254,-73.97706,Chinese,7187885408,99,3,$$,2019-09-04,B26/C
Restaurants,Sugar Fish,Manhattan,33 E 20TH ST,10003,40.73901,-73.98882,Sushi Bars,3477058100,656,4,$$$,2019-03-26,A12/NC
Restaurants,Sushi Ann,Manhattan,38 E 51ST ST,10022,40.7580919,-73.9745541,Japanese,2127551780,100,3.5,$$$$,2018-11-27,A11/C
Restaurants,Sushi Kaito,Manhattan,244 W 72ND ST,10023,40.77916,-73.98367,Sushi Bars,6465093622,129,4.5,$$$$,2019-06-13,A10/C
Restaurants,Sushi Q,Bronx,1610 CROSBY AVE,10461,40.84424,-73.83035,Sushi Bars,7188221627,78,3.5,$$,2019-04-11,A11/NC
Restaurants,T SWIRL CREPE,Manhattan,2 MOTT ST,10013,40.71393,-73.9985899,Desserts,9173851966,192,4.5,$,2019-09-23,-48/NC
Restaurants,T.G.I. FRIDAY'S,Manhattan,47 BROADWAY,10006,40.7065032987417,-74.012940146627,Chinese,2124838321,159,3,$$,2019-09-03,Z18/NC
Restaurants,TABARE RESTAURANT,Brooklyn,1006 FLUSHING AVE,11237,40.70381,-73.93076,Cocktail Bars,9174605917,40,4,$$,1900-01-01,-NA/NA
Restaurants,TABATA 2 JAPANESE NOODLE RESTAURANT,Manhattan,557 8TH AVE,10018,40.75475,-73.992,Japanese,2124652418,278,3.5,$$,2019-06-19,A13/NC
Restaurants,TABETOMO,Manhattan,131 AVENUE A,10009,40.72688,-73.98311,Ramen,2695980939,125,4,$$,2019-05-17,A13/C
Restaurants,TABLE 87 PIZZA,Brooklyn,254 36TH ST,11232,40.6564113,-74.0082717,Korean,7184992198,32,4.5,$$,2019-06-10,A5/NC
Restaurants,TABLESIDE ITALIAN COOK SHOPPE,Manhattan,345 E 6TH ST,10003,40.7266287,-73.9863384,Italian,2124770617,182,4.5,$$,2019-07-16,Z25/C
Restaurants,TAC N ROLL,Manhattan,124 E 4TH ST,10003,40.7252676,-73.9877743,Tacos,2123530800,178,4.5,$,2019-03-26,A12/NC
Restaurants,TACK'S CHINESE TAKE OUT,Staten Island,11C HOLDEN BLVD,10314,40.60462,-74.12123,Chinese,7189839854,61,3.5,$$,2019-06-13,A10/C
Restaurants,TACO BANDITO,Manhattan,325 8TH AVE,10001,40.7474763497109,-73.9971551748688,Tacos,2129895518,189,3.5,$,2019-03-01,A7/NC
Restaurants,"TACO BELL, PIATTINO, GREEN LEAFS",Staten Island,2655 RICHMOND AVE,10314,40.581857592944,-74.1652211577575,Pan Asian,7187915768,152,3.5,$$,2019-02-13,A9/NC
Restaurants,TACO DUMBO,Manhattan,56 SPRING ST,10012,40.72206,-73.99674,Asian Fusion,9178540764,68,4,$$,2019-09-05,A10/NC
Restaurants,TACO MAHAL,Manhattan,73 7TH AVE S,10014,40.732337,-74.003303,Indian,6467191553,435,4.5,$,2019-09-04,A13/C
Restaurants,TACO RECIPE,Manhattan,23 ESSEX ST,10002,40.7152606869718,-73.9900060870141,Mexican,2123531886,30,3.5,$,2019-05-20,A4/NC
Restaurants,TACO TODAY,Manhattan,1659 1ST AVE,10028,40.77726,-73.94932,Chinese,2129968191,346,4.5,$$,2019-09-24,Z37/C
Restaurants,TACODUMBO (IN THE PENNSY FOOD HALL),Manhattan,2 PENN PLZ,10001,40.7503205369552,-73.9919686739076,Vegan,9178540764,443,4,$$,2018-12-11,A5/C
Restaurants,TACOMBI BLEECKER ST.,Manhattan,255 BLEECKER ST,10014,40.73112,-74.00272,Mexican,6469645984,302,3.5,$$,2019-06-06,A3/NC
Restaurants,TACOS CUAUTLA MORALES,Manhattan,438 E 9TH ST,10009,40.7274619080615,-73.9832050287211,Mexican,3477725216,109,3.5,$$,2018-11-01,A12/C
Restaurants,TACOS EL BRONCO RESTAURANT,Brooklyn,4324 4TH AVE,11220,40.65006,-74.00915,Mexican,7187882229,506,4,$,2019-04-11,A12/NC
Restaurants,TACOS EL BRONQUITO RESTAURANT,Brooklyn,405 45TH ST,11220,40.6491662,-74.0092249,Mexican,9173491322,14,4,$$,2018-12-20,A5/C
Restaurants,TACOS EL NOPAL,Brooklyn,8321 5TH AVE,11209,40.6228991,-74.02505,Mexican,3475787461,29,4,$$,2019-09-04,-30/NC
Restaurants,TACOS GRAND CENTRAL,Manhattan,134 E 27TH ST,10010,40.74183,-73.98271,Chinese,2128899090,182,4,$,2019-08-07,A12/C
Restaurants,TACOS GRAND CENTRAL,Manhattan,134 E 27TH ST,10016,40.7417320336149,-73.9823354903991,Mexican,2128899090,78,4.5,$,2019-08-07,A12/C
Restaurants,TACOS PROJECT,Brooklyn,800 GRAND ST,11211,40.71177,-73.94134,Tacos,7184866222,52,4,$,2019-02-23,A7/C
Restaurants,TACOS TIJUANA,Brooklyn,5807 5TH AVE,11220,40.64036,-74.01505,Mexican,7184924369,29,3,$,2018-10-16,A7/C
Restaurants,TACOSSSSSSS,Brooklyn,3398 FULTON ST,11208,40.684019,-73.870099,Latin American,7182773780,14,4,$,2019-02-14,A12/C
Restaurants,TACUBA,Manhattan,802 9TH AVE,10019,40.76542,-73.98719,Mexican,2122454500,542,4,$$,2019-08-13,A12/C
Restaurants,TAI THAI,Manhattan,78 E 1ST ST,10009,40.72324,-73.98793,Thai,2127772552,211,3.5,$$,2019-07-08,A12/C
Restaurants,TAIKI AND RICE & MISO,Brooklyn,134 NEVINS ST,11217,40.6845436245203,-73.9837776124477,Japanese,9292793488,47,4.5,$$,2019-07-22,A7/C
Restaurants,TAIKI AND RICE & MISO,Brooklyn,134 NEVINS ST,11217,40.6845433545275,-73.9837775425761,Sushi Bars,9292793488,53,4.5,$$$,2019-07-22,A7/C
Restaurants,TAIM WEST VILLAGE,Manhattan,222 WAVERLY PL,10014,40.736002376347,-74.0019588366439,Vegetarian,2126910161,1463,4.5,$,2019-08-01,A7/C
Restaurants,TAIRYO JAPANESE FUSION,Brooklyn,7407 3RD AVE,11209,40.63186,-74.0274699,Japanese,7188668090,34,4.5,$$,2019-08-19,A11/NC
Restaurants,TAIWAN BEAR HOUSE,Manhattan,11 PELL ST,10013,40.7147185237041,-73.9977966218067,Taiwanese,2123469050,275,4,$,2019-09-23,Z37/NC
Restaurants,TAIWAN CUISINE,Queens,8402 BROADWAY,11373,40.739713,-73.878766,Taiwanese,7184788988,314,3.5,$$,2019-04-23,A12/C
Restaurants,TAIWAN PORK CHOP HOUSE,Manhattan,3 DOYERS ST,10013,40.71424,-73.99799,Taiwanese,2127917007,365,4,$,2019-09-23,A13/C
Restaurants,TAKE A BREAK & I'LL BAKE CAFE & CREPERIE,Brooklyn,489 COURT ST,11231,40.6760769,-73.9986832,Bakeries,7188558110,87,4.5,$$,2019-05-09,A4/NC
Restaurants,TAKUMI JAPANESE CUISINE,Manhattan,90 CHAMBERS ST,10007,40.714458,-74.007439,Japanese,6466789608,170,3.5,$$,2019-07-23,B23/C
Restaurants,TALADWAT,Manhattan,714 9TH AVE,10019,40.76262,-73.98936,Thai,6468239815,99,4.5,$$,2019-01-04,A2/NC
Restaurants,TAM PO PO RAMEN,Manhattan,1 BENNETT AVE,10033,40.850719,-73.936309,Ramen,2129230575,314,4,$$,2019-06-13,A12/C
Restaurants,TAMBOUR BISTRO,Brooklyn,652 5TH AVE,11215,40.66248,-73.9925,Wine Bars,9176538642,53,5,$$$,2019-05-17,-NA/NA
Restaurants,TAMRA TEAHOUSE,Brooklyn,1524 BERGEN ST,11213,40.675003,-73.932873,Tea Rooms,3474067710,72,4.5,$$,2019-08-05,B19/NC
Restaurants,TANA THAI RESTAURANT,Bronx,1890 EASTCHESTER RD,10461,40.8513635,-73.8439993,Thai,7186841900,143,3,$$,2019-05-09,A12/C
Restaurants,TANG,Queens,196-50 NORTHERN BLVD,11358,40.75744,-73.78383,Sushi Bars,7182797080,490,4,$$,2019-07-26,B27/NC
Restaurants,TANG HOTPOT,Manhattan,135 BOWERY,10002,40.71866,-73.99435,Hot Pot,9176875934,143,4,$$$,2019-05-22,C39/C
Restaurants,TANG'S GARDEN,Manhattan,1328 3RD AVE,10021,40.7722574,-73.9589547,Chinese,2122492102,92,3,$$,2019-09-11,-24/C
Restaurants,TANOSHI SUSHI SAKE BAR,Manhattan,1372 YORK AVE,10021,40.7676299,-73.95296,Japanese,9172658254,62,4,$$,2019-04-10,B16/NC
Restaurants,TANOSHI SUSHI SAKE BAR,Manhattan,1372 YORK AVE,10021,40.767568,-73.952815,Sushi Bars,9172658254,574,4.5,$$$$,2019-04-10,B16/NC
Restaurants,TANOSHI TEI,Manhattan,1374 YORK AVE,10021,40.767587,-73.952844,Japanese,6464762893,5,4,$$,2019-09-23,-36/NC
Restaurants,TAP HAUS,Manhattan,14 E 33RD ST,10016,40.7473584983999,-73.9843980932541,Szechuan,2016865943,406,3.5,$$,1900-01-01,-NA/NA
Restaurants,TAP NYC,Manhattan,267 COLUMBUS AVE,10023,40.7776844415719,-73.9784569824644,Coffee & Tea,9175957012,131,4,$$,2019-05-01,A9/NC
Restaurants,TAPAS ITALIANO,Bronx,2363 ARTHUR AVE,10458,40.8549003601074,-73.8884735107422,Tapas/Small Plates,3478332588,18,4,$$,2019-03-13,A10/C
Restaurants,TAQUERIA ACATLAN,Brooklyn,298 IRVING AVE,11237,40.6989841,-73.9145874,Mexican,7184562095,41,3,$,2019-09-26,A12/C
Restaurants,TAQUERIA DIANA,Manhattan,524 9TH AVE,10018,40.75652,-73.99371,Mexican,6466844541,166,3.5,$$,2019-09-23,-21/C
Restaurants,TAQUERIA EL BARRIO,Manhattan,2327 1ST AVE,10035,40.7982299,-73.93419,Mexican,6466493052,39,3.5,$,2019-02-07,A13/C
Restaurants,TAQUERIA EL FOGON 2,Brooklyn,241 COOK ST,11206,40.70362,-73.93314,Mexican,7183662159,34,3,$$,2019-09-25,A11/NC
Restaurants,TAQUERIA EL MEZCAL,Brooklyn,3910 4TH AVE,11232,40.652563,-74.006736,Mexican,7187682846,60,4.5,$,2019-01-17,A7/NC
Restaurants,TAQUERIA EL PATRON MEXICAN GRILL,Brooklyn,51 LINCOLN RD,11225,40.6609280639479,-73.9614267185271,Mexican,9178938733,158,3.5,$$,2019-09-05,A13/C
Restaurants,TAQUERIA EL PUENTE,Brooklyn,9300 5TH AVE,11209,40.61667,-74.03052,Mexican,7189212580,105,4,$,2019-09-09,A8/C
Restaurants,TAQUERIA EMILIO,Manhattan,563 W 207TH ST,10034,40.8662220265057,-73.9201356056336,Mexican,6468761143,31,4.5,$,2018-12-03,A8/NC
Restaurants,TAQUERIA LA PLACITA PUEBLA,Brooklyn,830 BROADWAY,11206,40.699081,-73.93946,Mexican,7183021092,49,4,$,2019-09-16,-24/C
Restaurants,TAQUERIA LUPITA,Bronx,3550 E TREMONT AVE,10465,40.82996,-73.825798,Mexican,3479312157,13,4,$,2019-07-30,A4/NC
Restaurants,TAQUERIA MARIA & RICARDO,Brooklyn,915 CORTELYOU RD,11218,40.63906,-73.96926,Mexican,7184844424,52,4.5,$$,2018-12-01,A12/C
Restaurants,TAQUERIA MEZ-A,Manhattan,95 7TH AVE S,10014,40.7330017,-74.002915,Cocktail Bars,2122551980,210,3.5,$$,2019-05-29,A12/NC
Restaurants,TAQUERIA MI MARIACHI,Brooklyn,1201 FLUSHING AVE,11237,40.70715,-73.92465,Mexican,3474086374,9,3.5,$,2019-08-06,-0/NA
Restaurants,TAQUERIA MILEAR,Brooklyn,752A NOSTRAND AVE,11216,40.6729835327648,-73.9503121359905,Mexican,7184848005,162,4.5,$,2019-09-16,A9/C
Restaurants,TAQUERIA OAXACA,Staten Island,167 MAIN ST,10307,40.5107750301557,-74.2485210299492,Mexican,7189662695,26,3.5,$,2019-06-13,A4/NC
Restaurants,TAQUERIA SAN PEDRO,Manhattan,3662 BROADWAY,10031,40.8303299,-73.94728,Mexican,2124912644,116,4,$,2019-08-08,Z8/C
Restaurants,TAQUERIA SANTA FE,Queens,4708 47TH AVE,11377,40.740766,-73.917876,Mexican,7182699946,297,4,$,2019-06-24,A13/NC
Restaurants,TAQUERIA SANTA FE & GRILL,Queens,9407 ASTORIA BLVD,11369,40.76319,-73.87492,Mexican,9174638750,109,4,$,2019-05-16,A8/NC
Restaurants,TAQUERIA TLAXCALLI,Bronx,2103 STARLING AVE,10462,40.83622,-73.85488,Mexican,3478513085,524,4.5,$$,2019-05-29,A13/NC
Restaurants,TARTINA,Manhattan,1034 AMSTERDAM AVE,10025,40.8035073,-73.9636591,Italian,6465900577,239,4,$$,2019-07-10,A10/C
Restaurants,TASTE KITCHEN,Manhattan,316 W 36TH ST,10018,40.75374,-73.99342,Chinese,6466660531,33,3.5,$$,2018-10-23,A10/C
Restaurants,TASTE OF CHINA RESTAURANT,Brooklyn,1078 NOSTRAND AVE,11225,40.661731,-73.951042,Chinese,7188563888,7,3.5,$,2019-04-17,A9/C
Restaurants,TASTY TAIWAN LLC,Manhattan,26 SAINT MARKS PL,10003,40.72877,-73.98873,Taiwanese,6467246756,208,4,$$,2019-07-10,A13/NC
Restaurants,TATAKI SUSHI RESTAURANT,Manhattan,3 LISPENARD ST,10013,40.72067,-74.00486,Japanese,2129650975,151,3.5,$$,2019-01-04,A2/NC
Restaurants,TATSU RAMEN,Manhattan,167 1ST AVE,10003,40.72908,-73.98446,Ramen,3104087183,221,4.5,$$,2018-11-07,N38/C
Restaurants,TAVARES RESTAURANT,Brooklyn,234 CLEVELAND ST,11208,40.67941,-73.88562,Latin American,3472404609,45,3.5,$,2019-07-17,A7/C
Restaurants,TAZA MKT,Brooklyn,220 36TH ST,11232,40.6563397347466,-74.0078896656632,Tacos,9174991070,29,3,$$,2019-08-13,-34/C
Restaurants,TEMPLE COURT,Manhattan,5 BEEKMAN ST,10038,40.71141,-74.006814,French,2124006488,196,3.5,$$$,2019-07-19,A7/C
Restaurants,TEMPURA MATSUI,Manhattan,222 E 39TH ST,10016,40.74819,-73.97467,Japanese,2129868885,104,4.5,$$$$,2019-05-14,A13/C
Restaurants,TEN ICHI RAMEN,Brooklyn,382 7TH AVE,11215,40.665432,-73.983059,Ramen,7183698809,156,4,$$,2019-06-13,A9/NC
Restaurants,TEN JIN XEING BEING RESTAURANT,Queens,4128 MAIN ST,11355,40.757207,-73.829389,Chinese,9173791236,171,4.5,$,2018-10-25,A11/NC
Restaurants,TENDER,Manhattan,130 W 47TH ST,10036,40.75844,-73.98306,Sushi Bars,2125146000,275,4,$$$,2019-06-03,A13/C
Restaurants,TENDER GREENS,Manhattan,900 BROADWAY,10003,40.73889,-73.9897,Wine Bars,2123397425,632,4,$$,2019-09-25,Z34/NC
Restaurants,TENG DRAGON,Manhattan,2260 1ST AVE,10035,40.7961006164551,-73.9349899291992,Chinese,2124263906,17,3,$,2019-06-18,A10/NC
Restaurants,TENGU SUSHI NOODLE HOUSE,Brooklyn,5920 FORT HAMILTON PKWY,11219,40.63332,-74.00567,Japanese,7186333336,191,3.5,$$,2019-09-12,-21/NC
Restaurants,TENICHI RAMEN,Brooklyn,116 SMITH ST,11201,40.68779,-73.98989,Ramen,9292950060,35,4,$$,2019-06-11,A12/NC
Restaurants,TENZAN 89,Manhattan,1714 2ND AVE,10128,40.779579,-73.950103,Japanese,2123693600,149,3,$$,2019-08-08,A13/NC
Restaurants,TEPACHE,Brooklyn,361 HALSEY ST,11216,40.683368,-73.938289,Mexican,7184847701,302,3.5,$$,2019-09-12,A9/NC
Restaurants,TEPPEN RAMEN,Manhattan,159 E 55TH ST,10022,40.75929,-73.96879,Ramen,2123552974,249,4.5,$$,2019-06-25,A12/C
Restaurants,TERIYAKI 365,Queens,4202 NORTHERN BLVD,11101,40.7522769,-73.9212728,Korean,9178380266,24,3.5,$$,2019-06-24,-2/NC
Restaurants,TERRA,Brooklyn,1716 SHEEPSHEAD BAY RD,11235,40.5856,-73.95178,Breakfast & Brunch,7186753939,87,4,$$,2019-06-04,A7/NC
Restaurants,TERRAVITA BAR & KITCHEN,Manhattan,4193 BROADWAY,10033,40.84807,-73.93803,Breakfast & Brunch,6463704371,83,4.5,$$,2019-06-07,A7/C
Restaurants,TESSA,Manhattan,349 AMSTERDAM AVE,10024,40.7814059,-73.97918,Mediterranean,2123901974,326,4,$$$,2019-06-13,-10/C
Restaurants,TETSU,Manhattan,78 LEONARD ST,10013,40.71733,-74.0052,Japanese,2128239808,70,3.5,$$,2019-03-22,A12/C
Restaurants,THAI 72,Manhattan,128 W 72ND ST,10023,40.77763,-73.98003,Thai,2124966153,172,4,$$,2019-02-11,A9/NC
Restaurants,THAI @ LEX,Manhattan,1244 LEXINGTON AVE,10028,40.7780380273848,-73.9568219586772,Thai,2122886060,153,3.5,$$,2019-06-03,A12/C
Restaurants,THAI BKK,Manhattan,2021 LEXINGTON AVE,10035,40.80283,-73.93838,Thai,2128602737,60,3.5,$$,2019-03-21,A12/C
Restaurants,THAI CAFE,Brooklyn,925 MANHATTAN AVE,11222,40.73104,-73.95456,Thai,7183833562,120,3,$$,2018-11-28,A2/NC
Restaurants,THAI CUISINE,Bronx,1509 WHITE PLAINS RD,10462,40.83811,-73.8638,Thai,6464069664,40,3.5,$$,2019-05-15,A7/NC
Restaurants,THAI DIRECT BOWLS,Manhattan,131 AVENUE A,10009,40.72688,-73.98311,Ramen,6463701122,125,4,$$,2018-11-08,A8/C
Restaurants,THAI FARM KITCHEN,Brooklyn,416 CHURCH AVE,11218,40.644041754256,-73.9760518446565,Thai,3475339368,95,4.5,$$,2019-06-03,A13/NC
Restaurants,THAI HOLIC,Brooklyn,372 MYRTLE AVE,11205,40.692989,-73.971282,Thai,7182229992,347,4.5,$$,2019-01-28,A9/NC
Restaurants,THAI JASMINE RESTAURANT,Manhattan,106 BAYARD ST,10013,40.7162099,-73.9999,Thai,2123493132,364,3.5,$$,2019-04-03,A12/C
Restaurants,THAI NOODLE HOUSE,Manhattan,792 9TH AVE,10019,40.76495,-73.98747,Thai,6465520126,920,4,$$,2019-07-25,A10/NC
Restaurants,THAI NOODLE HOUSE,Manhattan,792 9TH AVE,10019,40.76495,-73.98747,Noodles,6465520126,29,4.5,$$,2019-07-25,A10/NC
Restaurants,THAI PEPPERCORN,Manhattan,1406 MADISON AVE,10029,40.78821,-73.95363,Thai,2129876185,44,3,$,2019-05-08,A9/NC
Restaurants,THAI SELECT,Manhattan,472 9TH AVE,10018,40.754764,-73.994903,Thai,6468587993,509,3.5,$$,2019-05-15,B20/C
Restaurants,THAI SLIDERS,Manhattan,150 8TH AVE,10011,40.7419442,-74.0007071,Thai,2126750080,77,4,$$,2019-04-26,A4/NC
Restaurants,THAI SOUP,Manhattan,166 E 118TH ST,10035,40.799678867234,-73.9397361020726,Thai,9174751656,152,3.5,$$,2019-06-17,A12/C
Restaurants,THAI SOUP,Manhattan,166 E 118TH ST,10035,40.7994318892483,-73.9398034173906,Mexican,9174751656,47,3.5,$,2019-06-17,A12/C
Restaurants,THAI TERMINAL,Manhattan,349 E 12TH ST,10003,40.73039,-73.98381,Pizza,2126140155,1053,3.5,$$,2019-08-27,A13/C
Restaurants,THAI TERMINAL,Manhattan,349 E 12TH ST,10003,40.73039,-73.98381,Thai,2126140155,545,3.5,$$,2019-08-27,A13/C
Restaurants,THAI VILLA,Manhattan,5 E 19TH ST,10003,40.73902,-73.99065,Thai,2128029999,2347,4.5,$$,2019-06-08,A12/C
Restaurants,THAI-ISH,Manhattan,168 LEXINGTON AVE,10016,40.74426,-73.9815799,Thai,2128894999,192,4,$$,2019-08-05,A6/NC
Restaurants,THAILAND CAFE,Manhattan,95 2ND AVE,10003,40.72726,-73.989059,Thai,2124771872,316,3.5,$$,2019-07-16,A11/C
Restaurants,THAILICIOUS,Manhattan,75 BAXTER ST,10013,40.7162609,-73.9999063,Thai,9172612733,239,4,$$,2019-09-23,-27/C
Restaurants,THAIS NEW YORK,Manhattan,1750 2ND AVE,10128,40.7812989957846,-73.9494738355279,Thai,2122898889,119,4,$$,2019-09-25,Z19/C
Restaurants,THAIS NEW YORK,Manhattan,1750 2ND AVE,10128,40.78116,-73.94913,Vietnamese,2122898889,106,4,$$,2019-09-25,Z19/C
Restaurants,THAISM,Brooklyn,278 SMITH ST,11231,40.6824841,-73.9935637,Thai,7188340505,120,3.5,$$,2019-07-27,Z26/C
Restaurants,THE BEST SICHUAN,Manhattan,47 W 39TH ST,10018,40.752791,-73.9845295,Asian Fusion,7188780835,7,4.5,$$,2019-08-27,A13/C
Restaurants,THE BLACK DERBY,Manhattan,310 W 4TH ST,10014,40.737266,-74.00399,American (New),6469129061,143,4.5,$$,2019-06-18,A4/NC
Restaurants,THE BLOND/THE LIBRARY,Manhattan,138 LAFAYETTE ST,10013,40.71909,-74.00013,French,2126341211,440,4,$$$$,2019-01-30,A6/C
Restaurants,THE BOWERY HOTEL BAR,Manhattan,335 BOWERY,10003,40.72609,-73.99166,Italian,2125059100,614,3.5,$$$,2018-08-08,A9/NC
Restaurants,THE BRONX BEER HALL,Bronx,2344 ARTHUR AVE,10458,40.854118,-73.888175,Italian,3473960555,27,4.5,$$,2019-06-29,A5/C
Restaurants,THE BURRITO SHOPPE AND SALAD JUNKIE,Staten Island,100 STUYVESANT PL,10301,40.6437040412059,-74.0776029179201,Thai,6469635958,121,4.5,$$,2019-06-04,B26/C
Restaurants,THE BURRITO SHOPPE AND SALAD JUNKIE,Staten Island,100 STUYVESANT PL,10301,40.6439103578422,-74.0777564987996,Salad,6469635958,42,4,$,2019-06-04,B26/C
Restaurants,THE CAMPBELL,Manhattan,15 VANDERBILT AVE,11205,40.6974,-73.97039,Thai,2122971781,134,4,$$,2018-09-26,A7/NC
Restaurants,THE CASTELLO PLAN,Brooklyn,1213 CORTELYOU RD,11218,40.6403278076802,-73.9666944709866,Wine Bars,9177834812,289,4,$$,2019-06-19,A11/C
